"source" "target" "weight" "type"
owner twitter 0.0256 undirected
owner ident 0.0012 undirected
owner password 0.0388 undirected
pai corpor 0.0236 undirected
pai ship 0.0909 undirected
pai sale 0.5641 undirected
pai mortgag 0.0092 undirected
pai bureau 0.0474 undirected
pai militari 0.0971 undirected
pai ident 0.0758 undirected
pai student 0.0819 undirected
parent network 0.4047 undirected
parent servic 0.2314 undirected
parent android 0.0564 undirected
parent equifax 0.0054 undirected
parent bureau 0.0822 undirected
parent internet 0.1518 undirected
parent student 0.0863 undirected
passport applic 0.1357 undirected
passport name 0.5285 undirected
passport secur 0.4034 undirected
passport account 0.0046 undirected
passport locat 0.0528 undirected
passport social 0.4059 undirected
passport administr 0.1373 undirected
passport mortgag 0.0411 undirected
passport equifax 0.1276 undirected
passport insur 0.0009 undirected
passport bureau 0.0352 undirected
passport sourc 0.0205 undirected
passport person 0.0484 undirected
passport ident 0.0497 undirected
passport credit 0.1290 undirected
passport employ 0.0621 undirected
person comput 0.1312 undirected
person militari 0.0030 undirected
person ident 0.0802 undirected
person credit 0.1213 undirected
person employ 0.0435 undirected
person password 0.0254 undirected
phone flag 0.0467 undirected
phone login 0.0818 undirected
phone connect 0.7588 undirected
phone compromis 0.1072 undirected
phone express 0.0425 undirected
phone amazon 0.6412 undirected
phone debit 0.0070 undirected
phone media 0.1676 undirected
phone group 0.0310 undirected
phone digit 0.1602 undirected
phone histori 0.6099 undirected
phone set 0.1045 undirected
phone applic 0.0120 undirected
phone design 0.0855 undirected
phone mother 0.0228 undirected
phone site 0.0120 undirected
phone children 0.1612 undirected
phone user 0.0829 undirected
phone store 0.2968 undirected
phone account 0.0950 undirected
phone locat 0.0783 undirected
phone devic 0.0579 undirected
phone shop 0.8283 undirected
phone websit 0.0993 undirected
phone email 0.2317 undirected
phone parent 0.1288 undirected
phone network 0.0409 undirected
phone uniqu 0.0818 undirected
phone android 0.1439 undirected
phone bank 0.0394 undirected
phone twitter 0.1964 undirected
phone sourc 0.0248 undirected
phone comput 0.0276 undirected
phone internet 0.0637 undirected
phone password 0.2696 undirected
photo publish 0.1024 undirected
photo linkedin 0.0550 undirected
photo street 0.0103 undirected
photo ticket 0.0019 undirected
photo flag 0.0701 undirected
photo vehicl 0.0134 undirected
photo identifi 0.0927 undirected
photo measur 0.0226 undirected
photo express 0.0594 undirected
photo femal 0.4508 undirected
photo media 0.1979 undirected
photo digit 0.1256 undirected
photo applic 0.3273 undirected
photo level 0.0103 undirected
photo colleg 0.0520 undirected
photo mother 0.0968 undirected
photo name 0.0551 undirected
photo site 0.0267 undirected
photo busi 0.2136 undirected
photo children 0.1538 undirected
photo user 0.0587 undirected
photo locat 0.0501 undirected
photo ship 0.0168 undirected
photo shop 0.0183 undirected
photo occup 0.0022 undirected
photo social 0.0655 undirected
photo websit 0.0078 undirected
photo email 0.1567 undirected
photo samsung 0.0084 undirected
photo photograph 0.0151 undirected
photo parent 0.1039 undirected
photo network 0.0096 undirected
photo uniqu 0.0050 undirected
photo bank 0.0907 undirected
photo comput 0.1226 undirected
photo internet 0.0132 undirected
photo student 0.0042 undirected
photograph sale 0.0117 undirected
photograph registr 0.0700 undirected
photograph network 0.1610 undirected
photograph insur 0.0128 undirected
photograph person 0.2146 undirected
photograph internet 0.0380 undirected
photograph ident 0.0102 undirected
posit drive 0.0001 undirected
posit properti 0.0072 undirected
posit stop 0.0518 undirected
posit mobil 0.2100 undirected
posit owner 0.0118 undirected
posit american 0.1014 undirected
posit control 0.0059 undirected
posit tablet 0.5038 undirected
posit ag 0.5930 undirected
posit school 0.6254 undirected
posit transunion 0.0794 undirected
posit term 0.0547 undirected
posit adult 0.1937 undirected
posit middl 0.0732 undirected
posit onlin 0.4302 undirected
posit facil 0.0166 undirected
posit public 0.1235 undirected
posit code 0.0141 undirected
posit photo 0.1281 undirected
posit publish 0.0095 undirected
posit phone 0.1331 undirected
posit flag 0.3903 undirected
posit login 0.0118 undirected
posit connect 0.0642 undirected
posit health 0.0084 undirected
posit express 0.2551 undirected
posit visa 0.1286 undirected
posit debit 0.1891 undirected
posit birth 0.0019 undirected
posit media 0.7725 undirected
posit digit 0.7134 undirected
posit histori 0.3582 undirected
posit set 0.1097 undirected
posit certif 0.0080 undirected
posit design 0.0317 undirected
posit level 0.1287 undirected
posit mother 0.2127 undirected
posit depend 0.0705 undirected
posit site 0.2398 undirected
posit children 0.8482 undirected
posit user 0.0099 undirected
posit locat 0.1435 undirected
posit social 0.0168 undirected
posit parent 0.6944 undirected
posit network 0.0869 undirected
posit android 0.0291 undirected
posit equifax 0.0794 undirected
posit bureau 0.0036 undirected
posit person 0.0154 undirected
posit internet 0.0927 undirected
posit student 0.0838 undirected
postal facil 0.2298 undirected
postal employe 0.1322 undirected
postal profil 0.0522 undirected
postal code 0.1684 undirected
postal bill 0.0738 undirected
postal photo 0.0372 undirected
postal publish 0.0076 undirected
postal assign 0.0429 undirected
postal attornei 0.0680 undirected
postal countri 0.0388 undirected
postal compromis 0.1343 undirected
postal medic 0.0227 undirected
postal group 0.0060 undirected
postal certif 0.0170 undirected
postal passport 0.0215 undirected
postal level 0.0082 undirected
postal colleg 0.0345 undirected
postal tax 0.0274 undirected
postal name 0.0704 undirected
postal pai 0.1039 undirected
postal speed 0.1665 undirected
postal account 0.0948 undirected
postal ship 0.0244 undirected
postal shop 0.0087 undirected
postal medicar 0.0932 undirected
postal refund 0.0012 undirected
postal bank 0.0423 undirected
postal insur 0.0247 undirected
postal person 0.2450 undirected
postal militari 0.0386 undirected
postal ident 0.0331 undirected
postal employ 0.0184 undirected
postal student 0.1010 undirected
prescript telephon 0.0055 undirected
prescript code 0.0254 undirected
prescript assign 0.0460 undirected
prescript visa 0.0406 undirected
prescript set 0.1618 undirected
prescript passport 0.0019 undirected
prescript design 0.0242 undirected
prescript colleg 0.0525 undirected
prescript sign 0.0381 undirected
prescript pai 0.0084 undirected
prescript speed 0.0048 undirected
prescript medicar 0.1037 undirected
prescript rate 0.0043 undirected
prescript websit 0.0294 undirected
prescript email 0.1533 undirected
prescript sale 0.0020 undirected
prescript registr 0.0163 undirected
prescript mortgag 0.0679 undirected
prescript insur 0.0996 undirected
price prescript 0.0155 undirected
price telephon 0.0126 undirected
price balanc 0.1098 undirected
price public 0.0088 undirected
price qualifi 0.0295 undirected
price publish 0.0205 undirected
price assign 0.2063 undirected
price street 0.1876 undirected
price ticket 0.0014 undirected
price identifi 0.1456 undirected
price measur 0.0062 undirected
price system 0.0022 undirected
price medic 0.0013 undirected
price digit 0.0115 undirected
price set 0.2904 undirected
price agenc 0.0514 undirected
price level 0.0900 undirected
price mother 0.0129 undirected
price seri 0.1580 undirected
price tax 0.0318 undirected
price sign 0.0184 undirected
price pai 0.2772 undirected
price proof 0.0064 undirected
price corpor 0.0367 undirected
price speed 0.0317 undirected
price ship 0.0073 undirected
price shop 0.0361 undirected
price rank 0.0183 undirected
price util 0.0017 undirected
price rate 0.0152 undirected
price samsung 0.0171 undirected
price refund 0.0272 undirected
price sale 0.0204 undirected
price uniqu 0.0091 undirected
price ident 0.0741 undirected
profession facebook 0.0418 undirected
profession custom 0.0171 undirected
profession googl 0.0404 undirected
profession type 0.2114 undirected
profession american 0.0248 undirected
profession control 0.0087 undirected
profession licens 0.0276 undirected
profession ag 0.0975 undirected
profession loan 0.0543 undirected
profession appl 0.0059 undirected
profession term 0.0610 undirected
profession doctor 0.3523 undirected
profession onlin 0.0124 undirected
profession balanc 0.0211 undirected
profession profil 0.0432 undirected
profession public 0.0364 undirected
profession code 0.1384 undirected
profession bill 0.0046 undirected
profession qualifi 0.5280 undirected
profession assist 0.0424 undirected
profession linkedin 0.0895 undirected
profession attornei 0.0042 undirected
profession measur 0.0056 undirected
profession amazon 0.0129 undirected
profession design 0.0048 undirected
profession colleg 0.0071 undirected
profession ssn 0.1032 undirected
profession tax 0.3090 undirected
profession depend 0.7620 undirected
profession pai 0.1088 undirected
profession busi 0.0606 undirected
profession user 0.0169 undirected
profession account 0.0099 undirected
profession medicar 0.0728 undirected
profession rate 0.0229 undirected
profession websit 0.0129 undirected
profession samsung 0.0128 undirected
profession photograph 0.0058 undirected
profession refund 0.0291 undirected
profession registr 0.0003 undirected
profession insur 0.2022 undirected
profession twitter 0.0161 undirected
profession person 0.0375 undirected
profession militari 0.9364 undirected
profession employ 0.1381 undirected
profil public 0.1055 undirected
profil photo 0.0690 undirected
profil linkedin 0.4590 undirected
profil assign 0.0182 undirected
profil date 0.1676 undirected
profil connect 0.1774 undirected
profil measur 0.0072 undirected
profil amazon 0.1249 undirected
profil birth 0.1527 undirected
profil media 0.0835 undirected
profil group 0.0453 undirected
profil set 0.0136 undirected
profil certif 0.1284 undirected
profil score 0.0213 undirected
profil colleg 0.0249 undirected
profil sign 0.0477 undirected
profil name 0.0380 undirected
profil pai 0.0916 undirected
profil site 0.0967 undirected
profil corpor 0.0391 undirected
profil children 0.0422 undirected
profil user 0.6958 undirected
profil secur 0.0003 undirected
profil locat 0.0665 undirected
profil ship 0.0815 undirected
profil social 0.1148 undirected
profil websit 0.0203 undirected
profil samsung 0.0128 undirected
profil photograph 0.5450 undirected
profil network 0.2351 undirected
profil servic 0.0197 undirected
profil twitter 0.0562 undirected
profil bureau 0.0353 undirected
profil person 0.2034 undirected
profil internet 0.1848 undirected
profil ident 0.0277 undirected
proof corpor 0.0089 undirected
proof store 0.0016 undirected
proof devic 0.0063 undirected
proof websit 0.0442 undirected
proof email 0.0082 undirected
proof sale 0.0298 undirected
proof network 0.1536 undirected
proof servic 0.0802 undirected
proof bank 0.5265 undirected
properti stop 0.0183 undirected
properti control 0.0042 undirected
properti transport 0.1209 undirected
properti licens 0.0068 undirected
properti wallet 0.2153 undirected
properti board 0.0046 undirected
properti oper 0.0126 undirected
properti secret 0.1031 undirected
properti statu 0.0242 undirected
properti doctor 0.0050 undirected
properti postal 0.0447 undirected
properti employe 0.0093 undirected
properti price 0.2666 undirected
properti telephon 0.0084 undirected
properti code 0.3212 undirected
properti qualifi 0.0003 undirected
properti vendor 0.0063 undirected
properti assist 0.0002 undirected
properti street 0.0213 undirected
properti attornei 0.1191 undirected
properti degre 0.0294 undirected
properti vehicl 0.0573 undirected
properti health 0.0007 undirected
properti set 0.0647 undirected
properti certif 0.0054 undirected
properti mother 0.0737 undirected
properti tax 0.0018 undirected
properti pai 0.0701 undirected
properti rank 0.0103 undirected
properti samsung 0.0144 undirected
properti photograph 0.0136 undirected
properti administr 0.0090 undirected
properti registr 0.0177 undirected
properti android 0.0005 undirected
properti insur 0.0142 undirected
properti person 0.2030 undirected
properti internet 0.0111 undirected
properti ident 0.0036 undirected
properti employ 0.0851 undirected
public photo 0.3604 undirected
public qualifi 0.0324 undirected
public publish 0.0689 undirected
public linkedin 0.2226 undirected
public attornei 0.0755 undirected
public flag 0.0570 undirected
public measur 0.0000 undirected
public system 0.0462 undirected
public femal 0.1695 undirected
public media 0.1517 undirected
public group 0.0005 undirected
public digit 0.1212 undirected
public histori 0.0379 undirected
public set 0.0716 undirected
public certif 0.0418 undirected
public level 0.0450 undirected
public colleg 0.4442 undirected
public mother 0.0368 undirected
public seri 0.1829 undirected
public pai 0.0134 undirected
public site 0.0035 undirected
public corpor 0.0586 undirected
public children 0.1050 undirected
public user 0.0013 undirected
public util 0.0117 undirected
public email 0.1823 undirected
public samsung 0.0992 undirected
public parent 0.0788 undirected
public registr 0.0933 undirected
public network 0.0616 undirected
public servic 0.0279 undirected
public insur 0.0270 undirected
public militari 0.0114 undirected
public internet 0.1343 undirected
public student 0.0455 undirected
publish assign 0.0633 undirected
publish ipad 0.0346 undirected
publish street 0.0069 undirected
publish attornei 0.0933 undirected
publish flag 0.1449 undirected
publish vehicl 0.0203 undirected
publish connect 0.0551 undirected
publish health 0.0491 undirected
publish express 0.1119 undirected
publish histori 0.2517 undirected
publish set 0.0855 undirected
publish applic 0.2850 undirected
publish design 0.0441 undirected
publish ssn 0.0223 undirected
publish sign 0.0098 undirected
publish name 0.0028 undirected
publish pai 0.0178 undirected
publish secur 0.0223 undirected
publish locat 0.1698 undirected
publish ship 0.1648 undirected
publish occup 0.0206 undirected
publish samsung 0.0048 undirected
publish bank 0.0459 undirected
publish comput 0.0726 undirected
publish ident 0.1073 undirected
purchas st 0.1068 undirected
purchas oper 0.1781 undirected
purchas appl 0.0435 undirected
purchas term 0.0419 undirected
purchas secret 0.0544 undirected
purchas displai 0.0617 undirected
purchas male 0.0178 undirected
purchas wii 0.0066 undirected
purchas prescript 0.0186 undirected
purchas code 0.0496 undirected
purchas transact 0.1772 undirected
purchas ipad 0.0320 undirected
purchas street 0.0160 undirected
purchas attornei 0.0994 undirected
purchas degre 0.0666 undirected
purchas login 0.1329 undirected
purchas vehicl 0.0524 undirected
purchas visa 0.1700 undirected
purchas debit 0.2189 undirected
purchas name 0.0463 undirected
purchas pai 0.0169 undirected
purchas site 0.7881 undirected
purchas corpor 0.0269 undirected
purchas store 0.0788 undirected
purchas account 0.1594 undirected
purchas devic 0.0341 undirected
purchas ship 0.1067 undirected
purchas samsung 0.0667 undirected
purchas photograph 0.0309 undirected
purchas android 0.0166 undirected
purchas mortgag 0.0280 undirected
purchas bank 0.0393 undirected
purchas comput 0.0098 undirected
purchas internet 0.0117 undirected
purchas credit 0.0270 undirected
qualifi vendor 0.4867 undirected
qualifi assist 0.0182 undirected
qualifi assign 0.0945 undirected
qualifi flag 0.1306 undirected
qualifi connect 0.0000 undirected
qualifi measur 0.0055 undirected
qualifi health 0.4701 undirected
qualifi medic 0.5351 undirected
qualifi ssn 0.1396 undirected
qualifi tax 0.1318 undirected
qualifi sign 0.0100 undirected
qualifi depend 0.4155 undirected
qualifi pai 0.0114 undirected
qualifi corpor 0.0046 undirected
qualifi user 0.0867 undirected
qualifi rank 0.1951 undirected
qualifi samsung 0.6026 undirected
qualifi refund 0.0152 undirected
qualifi registr 0.0329 undirected
qualifi network 0.1843 undirected
qualifi android 0.1959 undirected
qualifi insur 0.1306 undirected
qualifi person 0.0735 undirected
qualifi militari 0.5182 undirected
qualifi internet 0.5303 undirected
qualifi employ 0.0454 undirected
rank util 0.4274 undirected
rank rate 0.1154 undirected
rank websit 0.2553 undirected
rank email 0.1515 undirected
rank samsung 0.4280 undirected
rank sale 0.0676 undirected
rank network 0.0220 undirected
rank servic 0.0210 undirected
rank uniqu 0.2501 undirected
rank android 0.1201 undirected
rank twitter 0.3016 undirected
rank bureau 0.0346 undirected
rank militari 0.0262 undirected
rank internet 0.4717 undirected
rank ident 0.0926 undirected
rank password 0.2924 undirected
rate photograph 0.0016 undirected
rate registr 0.0067 undirected
rate network 0.0338 undirected
rate mortgag 0.0186 undirected
rate insur 0.0029 undirected
rate militari 0.0428 undirected
rate ident 0.0682 undirected
rate employ 0.0154 undirected
refund sale 0.0343 undirected
refund institut 0.9430 undirected
refund bank 0.0044 undirected
refund militari 0.0688 undirected
refund ident 0.0052 undirected
registr servic 0.0380 undirected
registr uniqu 0.0255 undirected
registr android 0.0278 undirected
registr institut 0.0430 undirected
registr insur 0.2407 undirected
registr twitter 0.0445 undirected
registr person 0.0138 undirected
registr internet 0.1996 undirected
registr password 0.1776 undirected
residenti male 0.0311 undirected
residenti address 0.1577 undirected
residenti number 0.0413 undirected
residenti facil 0.0200 undirected
residenti prescript 0.1057 undirected
residenti code 0.0006 undirected
residenti publish 0.0821 undirected
residenti health 0.0008 undirected
residenti system 0.0054 undirected
residenti histori 0.0121 undirected
residenti colleg 0.5873 undirected
residenti sign 0.2021 undirected
residenti busi 0.0141 undirected
residenti store 0.0147 undirected
residenti locat 0.0340 undirected
residenti rate 0.1195 undirected
residenti websit 0.0051 undirected
residenti email 0.0252 undirected
residenti administr 0.0003 undirected
residenti registr 0.0007 undirected
residenti twitter 0.0153 undirected
residenti internet 0.0085 undirected
sale network 0.0453 undirected
sale servic 0.0660 undirected
sale uniqu 0.0246 undirected
sale android 0.0112 undirected
sale comput 0.0134 undirected
sale militari 0.0100 undirected
sale student 0.0028 undirected
sampl card 0.0398 undirected
sampl access 0.1726 undirected
sampl custom 0.1000 undirected
sampl stop 0.1478 undirected
sampl owner 0.0046 undirected
sampl signatur 0.0157 undirected
sampl laptop 0.1241 undirected
sampl color 0.0075 undirected
sampl board 0.0375 undirected
sampl st 0.0265 undirected
sampl attach 0.1076 undirected
sampl transunion 0.1919 undirected
sampl secret 0.0219 undirected
sampl male 0.0116 undirected
sampl address 0.0442 undirected
sampl doctor 0.0168 undirected
sampl telephon 0.0934 undirected
sampl photo 0.0404 undirected
sampl qualifi 0.0149 undirected
sampl vendor 0.0006 undirected
sampl street 0.2653 undirected
sampl ticket 0.3108 undirected
sampl date 0.0171 undirected
sampl vehicl 0.0633 undirected
sampl health 0.0186 undirected
sampl express 0.0106 undirected
sampl amazon 0.0023 undirected
sampl femal 0.0881 undirected
sampl medic 0.0655 undirected
sampl group 0.1142 undirected
sampl score 0.5185 undirected
sampl agenc 0.6691 undirected
sampl sign 0.1022 undirected
sampl proof 0.1184 undirected
sampl site 0.0070 undirected
sampl user 0.0382 undirected
sampl speed 0.0020 undirected
sampl devic 0.0388 undirected
sampl ship 0.0254 undirected
sampl shop 0.0670 undirected
sampl occup 0.0894 undirected
sampl medicar 0.0111 undirected
sampl util 0.1231 undirected
sampl samsung 0.0116 undirected
sampl network 0.0565 undirected
sampl servic 0.1513 undirected
sampl uniqu 0.0245 undirected
sampl equifax 0.1919 undirected
sampl bank 0.1252 undirected
sampl sourc 0.2700 undirected
sampl militari 0.0072 undirected
sampl credit 0.2296 undirected
sampl employ 0.1491 undirected
samsung parent 0.0568 undirected
samsung sale 0.0078 undirected
samsung registr 0.0972 undirected
samsung network 0.1647 undirected
samsung servic 0.0239 undirected
samsung android 0.3497 undirected
samsung bank 0.0189 undirected
samsung insur 0.0415 undirected
samsung militari 0.0199 undirected
samsung internet 0.9375 undirected
samsung credit 0.0024 undirected
samsung password 0.0344 undirected
school adult 0.2321 undirected
school residenti 0.0449 undirected
school male 0.0138 undirected
school middl 0.0934 undirected
school address 0.0114 undirected
school onlin 0.3851 undirected
school facil 0.0183 undirected
school telephon 0.0121 undirected
school public 0.1092 undirected
school bill 0.1066 undirected
school photo 0.1165 undirected
school phone 0.0989 undirected
school ticket 0.0029 undirected
school flag 0.3140 undirected
school login 0.0093 undirected
school measur 0.0102 undirected
school health 0.1862 undirected
school express 0.2210 undirected
school media 0.7062 undirected
school digit 0.6432 undirected
school histori 0.1255 undirected
school set 0.1462 undirected
school level 0.1151 undirected
school colleg 0.0729 undirected
school mother 0.2210 undirected
school site 0.2122 undirected
school children 0.7465 undirected
school user 0.0294 undirected
school speed 0.0023 undirected
school locat 0.1458 undirected
school medicar 0.0381 undirected
school social 0.0508 undirected
school samsung 0.0020 undirected
school parent 0.6424 undirected
school administr 0.4007 undirected
school network 0.0463 undirected
school android 0.0294 undirected
school mortgag 0.0926 undirected
school internet 0.0883 undirected
school student 0.2044 undirected
score agenc 0.8271 undirected
score sign 0.0270 undirected
score name 0.0055 undirected
score depend 0.0188 undirected
score account 0.0405 undirected
score util 0.1193 undirected
score parent 0.0038 undirected
score network 0.0127 undirected
score servic 0.1887 undirected
score equifax 0.5146 undirected
score insur 0.0055 undirected
score bureau 0.5777 undirected
score sourc 0.2894 undirected
score credit 0.6355 undirected
score employ 0.7720 undirected
score student 0.0066 undirected
secret displai 0.2144 undirected
secret male 0.0228 undirected
secret middl 0.1580 undirected
secret doctor 0.0507 undirected
secret postal 0.0360 undirected
secret price 0.1121 undirected
secret balanc 0.0090 undirected
secret public 0.0188 undirected
secret code 0.2693 undirected
secret ipad 0.0326 undirected
secret attornei 0.2768 undirected
secret countri 0.0440 undirected
secret measur 0.0783 undirected
secret amazon 0.1019 undirected
secret group 0.3315 undirected
secret set 0.2544 undirected
secret certif 0.1768 undirected
secret level 0.2386 undirected
secret mother 0.0467 undirected
secret seri 0.0422 undirected
secret sign 0.1434 undirected
secret proof 0.2473 undirected
secret corpor 0.2253 undirected
secret speed 0.0369 undirected
secret locat 0.0157 undirected
secret ship 0.0007 undirected
secret shop 0.0421 undirected
secret servic 0.0187 undirected
secret bank 0.2324 undirected
secur account 0.0278 undirected
secur locat 0.0058 undirected
secur ship 0.0692 undirected
secur shop 0.0772 undirected
secur occup 0.0018 undirected
secur medicar 0.0200 undirected
secur social 0.7360 undirected
secur email 0.0685 undirected
secur administr 0.0629 undirected
secur registr 0.0343 undirected
secur equifax 0.0677 undirected
secur insur 0.0399 undirected
secur bureau 0.0371 undirected
secur sourc 0.0802 undirected
secur person 0.1608 undirected
secur comput 0.0309 undirected
secur ident 0.3013 undirected
secur credit 0.0344 undirected
seri sign 0.0352 undirected
seri busi 0.0980 undirected
seri corpor 0.0547 undirected
seri devic 0.0595 undirected
seri occup 0.0120 undirected
seri rate 0.0737 undirected
seri email 0.0082 undirected
seri samsung 0.0611 undirected
seri sale 0.0150 undirected
seri network 0.1114 undirected
seri bank 0.0315 undirected
seri insur 0.0662 undirected
seri sourc 0.0370 undirected
seri ident 0.1108 undirected
seri student 0.2320 undirected
servic institut 0.0225 undirected
servic equifax 0.0168 undirected
servic insur 0.0514 undirected
servic sourc 0.0578 undirected
servic ident 0.2810 undirected
servic credit 0.1959 undirected
servic employ 0.0801 undirected
set certif 0.0168 undirected
set level 0.1043 undirected
set colleg 0.0406 undirected
set mother 0.0175 undirected
set seri 0.0077 undirected
set sign 0.1205 undirected
set site 0.0036 undirected
set corpor 0.0435 undirected
set children 0.1410 undirected
set user 0.0416 undirected
set store 0.2778 undirected
set speed 0.0686 undirected
set locat 0.1535 undirected
set devic 0.3322 undirected
set shop 0.0715 undirected
set rank 0.0690 undirected
set websit 0.0399 undirected
set email 0.0812 undirected
set parent 0.0970 undirected
set android 0.3955 undirected
set twitter 0.0385 undirected
set comput 0.1215 undirected
set password 0.0230 undirected
ship shop 0.2570 undirected
ship medicar 0.0288 undirected
ship rank 0.0698 undirected
ship social 0.0168 undirected
ship websit 0.0339 undirected
ship sale 0.0159 undirected
ship administr 0.0053 undirected
ship network 0.0324 undirected
ship uniqu 0.0390 undirected
ship mortgag 0.0027 undirected
ship equifax 0.0164 undirected
ship insur 0.0057 undirected
ship bureau 0.0177 undirected
ship person 0.0002 undirected
ship comput 0.1633 undirected
ship credit 0.0378 undirected
shop medicar 0.0223 undirected
shop rank 0.0633 undirected
shop websit 0.0302 undirected
shop email 0.1888 undirected
shop sale 0.0087 undirected
shop registr 0.0379 undirected
shop network 0.0161 undirected
shop uniqu 0.0483 undirected
shop android 0.1441 undirected
shop bank 0.0671 undirected
shop insur 0.0072 undirected
shop twitter 0.0632 undirected
shop bureau 0.0271 undirected
shop sourc 0.0317 undirected
shop person 0.0010 undirected
shop internet 0.0467 undirected
shop password 0.1508 undirected
sign depend 0.0001 undirected
sign pai 0.1450 undirected
sign user 0.0172 undirected
sign ship 0.2123 undirected
sign rank 0.0475 undirected
sign util 0.0797 undirected
sign websit 0.1047 undirected
sign email 0.1393 undirected
sign samsung 0.0959 undirected
sign refund 0.0983 undirected
sign sale 0.1509 undirected
sign registr 0.3301 undirected
sign servic 0.0482 undirected
sign uniqu 0.0258 undirected
sign institut 0.0597 undirected
sign mortgag 0.0632 undirected
sign insur 0.0658 undirected
sign twitter 0.1266 undirected
sign bureau 0.0408 undirected
sign internet 0.1195 undirected
sign ident 0.1254 undirected
sign credit 0.0052 undirected
sign password 0.1472 undirected
signatur laptop 0.0410 undirected
signatur travel 0.0139 undirected
signatur licens 0.0353 undirected
signatur wallet 0.1387 undirected
signatur purchas 0.0678 undirected
signatur st 0.2087 undirected
signatur oper 0.2237 undirected
signatur term 0.2498 undirected
signatur secret 0.0050 undirected
signatur mail 0.1553 undirected
signatur male 0.0252 undirected
signatur middl 0.0117 undirected
signatur address 0.0759 undirected
signatur statu 0.0221 undirected
signatur postal 0.0111 undirected
signatur price 0.0007 undirected
signatur telephon 0.1077 undirected
signatur balanc 0.0130 undirected
signatur establish 0.0949 undirected
signatur profil 0.0440 undirected
signatur public 0.1060 undirected
signatur code 0.0611 undirected
signatur bill 0.0423 undirected
signatur photo 0.0070 undirected
signatur publish 0.1073 undirected
signatur assign 0.2285 undirected
signatur ipad 0.0207 undirected
signatur street 0.0022 undirected
signatur attornei 0.5335 undirected
signatur flag 0.2347 undirected
signatur date 0.0012 undirected
signatur compromis 0.0019 undirected
signatur femal 0.0308 undirected
signatur group 0.0203 undirected
signatur digit 0.0627 undirected
signatur applic 0.0194 undirected
signatur design 0.0608 undirected
signatur level 0.0190 undirected
signatur mother 0.0145 undirected
signatur ssn 0.0407 undirected
signatur sign 0.1432 undirected
signatur pai 0.0442 undirected
signatur site 0.0144 undirected
signatur user 0.0387 undirected
signatur store 0.0069 undirected
signatur speed 0.0050 undirected
signatur secur 0.0107 undirected
signatur locat 0.0470 undirected
signatur devic 0.0177 undirected
signatur ship 0.7577 undirected
signatur shop 0.2037 undirected
signatur medicar 0.0252 undirected
signatur rank 0.0466 undirected
signatur websit 0.0236 undirected
signatur sale 0.0054 undirected
signatur registr 0.0004 undirected
signatur network 0.0153 undirected
signatur uniqu 0.0283 undirected
signatur insur 0.0021 undirected
signatur bureau 0.0067 undirected
site children 0.3009 undirected
site user 0.0922 undirected
site locat 0.0507 undirected
site ship 0.0147 undirected
site occup 0.0236 undirected
site social 0.0144 undirected
site photograph 0.0644 undirected
site parent 0.2616 undirected
site network 0.0719 undirected
site internet 0.0371 undirected
site student 0.0305 undirected
social websit 0.0723 undirected
social email 0.2155 undirected
social parent 0.1874 undirected
social administr 0.0362 undirected
social registr 0.0123 undirected
social network 0.1458 undirected
social servic 0.0510 undirected
social equifax 0.0051 undirected
social insur 0.0049 undirected
social twitter 0.0421 undirected
social bureau 0.0183 undirected
social sourc 0.0584 undirected
social person 0.1678 undirected
social comput 0.0853 undirected
social internet 0.0325 undirected
social ident 0.1297 undirected
social password 0.0393 undirected
sourc ident 0.1009 undirected
sourc credit 0.2823 undirected
sourc employ 0.1094 undirected
speed secur 0.0066 undirected
speed devic 0.2040 undirected
speed ship 0.0083 undirected
speed shop 0.0115 undirected
speed medicar 0.3406 undirected
speed util 0.0163 undirected
speed refund 0.1159 undirected
speed administr 0.3472 undirected
speed registr 0.0054 undirected
speed uniqu 0.0816 undirected
speed android 0.2934 undirected
speed comput 0.0651 undirected
speed militari 0.1507 undirected
speed employ 0.0140 undirected
ssn tax 0.3096 undirected
ssn sign 0.1018 undirected
ssn depend 0.0421 undirected
ssn pai 0.0149 undirected
ssn busi 0.0244 undirected
ssn speed 0.1370 undirected
ssn secur 0.2336 undirected
ssn locat 0.0873 undirected
ssn ship 0.0554 undirected
ssn shop 0.1270 undirected
ssn medicar 0.0514 undirected
ssn rank 0.1077 undirected
ssn social 0.1323 undirected
ssn websit 0.0431 undirected
ssn email 0.2571 undirected
ssn refund 0.3186 undirected
ssn administr 0.0637 undirected
ssn institut 0.1805 undirected
ssn sourc 0.0601 undirected
ssn person 0.1981 undirected
ssn militari 0.1488 undirected
ssn internet 0.0199 undirected
ssn ident 0.0087 undirected
ssn employ 0.0100 undirected
st oper 0.3058 undirected
st attach 0.0135 undirected
st appl 0.0016 undirected
st term 0.1106 undirected
st secret 0.1858 undirected
st displai 0.3648 undirected
st mail 0.1047 undirected
st male 0.0626 undirected
st middl 0.0808 undirected
st address 0.1214 undirected
st wii 0.0049 undirected
st employe 0.0488 undirected
st price 0.0808 undirected
st prescript 0.0120 undirected
st telephon 0.0256 undirected
st photo 0.0111 undirected
st publish 0.0730 undirected
st assign 0.1015 undirected
st ipad 0.0290 undirected
st street 0.2317 undirected
st attornei 0.2219 undirected
st flag 0.0520 undirected
st vehicl 0.2646 undirected
st countri 0.1105 undirected
