"source" "target" "weight" "type"
"samsung" "insurer" 0.0415 "undirected"
"samsung" "military" 0.0199 "undirected"
"samsung" "internet" 0.9375 "undirected"
"samsung" "credit" 0.0024 "undirected"
"samsung" "passwords" 0.0344 "undirected"
"schools" "adult" 0.2321 "undirected"
"schools" "residential" 0.0449 "undirected"
"schools" "male" 0.0138 "undirected"
"schools" "middle" 0.0934 "undirected"
"schools" "address" 0.0114 "undirected"
"schools" "online" 0.3851 "undirected"
"schools" "facility" 0.0183 "undirected"
"schools" "telephone" 0.0121 "undirected"
"schools" "public" 0.1092 "undirected"
"schools" "bill" 0.1066 "undirected"
"schools" "photo" 0.1165 "undirected"
"schools" "phone" 0.0989 "undirected"
"schools" "ticket" 0.0029 "undirected"
"schools" "flag" 0.3140 "undirected"
"schools" "login" 0.0093 "undirected"
"schools" "measurements" 0.0102 "undirected"
"schools" "health" 0.1862 "undirected"
"schools" "express" 0.2210 "undirected"
"schools" "media" 0.7062 "undirected"
"schools" "digits" 0.6432 "undirected"
"schools" "history" 0.1255 "undirected"
"schools" "settings" 0.1462 "undirected"
"schools" "level" 0.1151 "undirected"
"schools" "college" 0.0729 "undirected"
"schools" "mothers" 0.2210 "undirected"
"schools" "site" 0.2122 "undirected"
"schools" "children" 0.7465 "undirected"
"schools" "user" 0.0294 "undirected"
"schools" "speed" 0.0023 "undirected"
"schools" "locator" 0.1458 "undirected"
"schools" "medicare" 0.0381 "undirected"
"schools" "social" 0.0508 "undirected"
"schools" "samsung" 0.0020 "undirected"
"schools" "parents" 0.6424 "undirected"
"schools" "administrator" 0.4007 "undirected"
"schools" "network" 0.0463 "undirected"
"schools" "android" 0.0294 "undirected"
"schools" "mortgage" 0.0926 "undirected"
"schools" "internet" 0.0883 "undirected"
"schools" "student" 0.2044 "undirected"
"score" "agency" 0.8271 "undirected"
"score" "sign" 0.0270 "undirected"
"score" "name" 0.0055 "undirected"
"score" "dependants" 0.0188 "undirected"
"score" "accounts" 0.0405 "undirected"
"score" "utility" 0.1193 "undirected"
"score" "parents" 0.0038 "undirected"
"score" "network" 0.0127 "undirected"
"score" "service" 0.1887 "undirected"
"score" "equifax" 0.5146 "undirected"
"score" "insurer" 0.0055 "undirected"
"score" "bureau" 0.5777 "undirected"
"score" "source" 0.2894 "undirected"
"score" "credit" 0.6355 "undirected"
"score" "employer" 0.7720 "undirected"
"score" "student" 0.0066 "undirected"
"secret" "display" 0.2144 "undirected"
"secret" "male" 0.0228 "undirected"
"secret" "middle" 0.1580 "undirected"
"secret" "doctors" 0.0507 "undirected"
"secret" "postal" 0.0360 "undirected"
"secret" "price" 0.1121 "undirected"
"secret" "balance" 0.0090 "undirected"
"secret" "public" 0.0188 "undirected"
"secret" "code" 0.2693 "undirected"
"secret" "ipad" 0.0326 "undirected"
"secret" "attorney" 0.2768 "undirected"
"secret" "country" 0.0440 "undirected"
"secret" "measurements" 0.0783 "undirected"
"secret" "amazon" 0.1019 "undirected"
"secret" "group" 0.3315 "undirected"
"secret" "settings" 0.2544 "undirected"
"secret" "certification" 0.1768 "undirected"
"secret" "level" 0.2386 "undirected"
"secret" "mothers" 0.0467 "undirected"
"secret" "series" 0.0422 "undirected"
"secret" "sign" 0.1434 "undirected"
"secret" "proof" 0.2473 "undirected"
"secret" "corporation" 0.2253 "undirected"
"secret" "speed" 0.0369 "undirected"
"secret" "locator" 0.0157 "undirected"
"secret" "ship" 0.0007 "undirected"
"secret" "shopping" 0.0421 "undirected"
"secret" "service" 0.0187 "undirected"
"secret" "banking" 0.2324 "undirected"
"secure" "accounts" 0.0278 "undirected"
"secure" "locator" 0.0058 "undirected"
"secure" "ship" 0.0692 "undirected"
"secure" "shopping" 0.0772 "undirected"
"secure" "occupations" 0.0018 "undirected"
"secure" "medicare" 0.0200 "undirected"
"secure" "social" 0.7360 "undirected"
"secure" "email" 0.0685 "undirected"
"secure" "administrator" 0.0629 "undirected"
"secure" "registration" 0.0343 "undirected"
"secure" "equifax" 0.0677 "undirected"
"secure" "insurer" 0.0399 "undirected"
"secure" "bureau" 0.0371 "undirected"
"secure" "source" 0.0802 "undirected"
"secure" "personal" 0.1608 "undirected"
"secure" "computers" 0.0309 "undirected"
"secure" "identity" 0.3013 "undirected"
"secure" "credit" 0.0344 "undirected"
"series" "sign" 0.0352 "undirected"
"series" "business" 0.0980 "undirected"
"series" "corporation" 0.0547 "undirected"
"series" "device" 0.0595 "undirected"
"series" "occupations" 0.0120 "undirected"
"series" "rating" 0.0737 "undirected"
"series" "email" 0.0082 "undirected"
"series" "samsung" 0.0611 "undirected"
"series" "sales" 0.0150 "undirected"
"series" "network" 0.1114 "undirected"
"series" "banking" 0.0315 "undirected"
"series" "insurer" 0.0662 "undirected"
"series" "source" 0.0370 "undirected"
"series" "identity" 0.1108 "undirected"
"series" "student" 0.2320 "undirected"
"service" "institution" 0.0225 "undirected"
"service" "equifax" 0.0168 "undirected"
"service" "insurer" 0.0514 "undirected"
"service" "source" 0.0578 "undirected"
"service" "identity" 0.2810 "undirected"
"service" "credit" 0.1959 "undirected"
"service" "employer" 0.0801 "undirected"
"settings" "certification" 0.0168 "undirected"
"settings" "level" 0.1043 "undirected"
"settings" "college" 0.0406 "undirected"
"settings" "mothers" 0.0175 "undirected"
"settings" "series" 0.0077 "undirected"
"settings" "sign" 0.1205 "undirected"
"settings" "site" 0.0036 "undirected"
"settings" "corporation" 0.0435 "undirected"
"settings" "children" 0.1410 "undirected"
"settings" "user" 0.0416 "undirected"
"settings" "store" 0.2778 "undirected"
"settings" "speed" 0.0686 "undirected"
"settings" "locator" 0.1535 "undirected"
"settings" "device" 0.3322 "undirected"
"settings" "shopping" 0.0715 "undirected"
"settings" "rank" 0.0690 "undirected"
"settings" "website" 0.0399 "undirected"
"settings" "email" 0.0812 "undirected"
"settings" "parents" 0.0970 "undirected"
"settings" "android" 0.3955 "undirected"
"settings" "twitter" 0.0385 "undirected"
"settings" "computers" 0.1215 "undirected"
"settings" "passwords" 0.0230 "undirected"
"ship" "shopping" 0.2570 "undirected"
"ship" "medicare" 0.0288 "undirected"
"ship" "rank" 0.0698 "undirected"
"ship" "social" 0.0168 "undirected"
"ship" "website" 0.0339 "undirected"
"ship" "sales" 0.0159 "undirected"
"ship" "administrator" 0.0053 "undirected"
"ship" "network" 0.0324 "undirected"
"ship" "unique" 0.0390 "undirected"
"ship" "mortgage" 0.0027 "undirected"
"ship" "equifax" 0.0164 "undirected"
"ship" "insurer" 0.0057 "undirected"
"ship" "bureau" 0.0177 "undirected"
"ship" "personal" 0.0002 "undirected"
"ship" "computers" 0.1633 "undirected"
"ship" "credit" 0.0378 "undirected"
"shopping" "medicare" 0.0223 "undirected"
"shopping" "rank" 0.0633 "undirected"
"shopping" "website" 0.0302 "undirected"
"shopping" "email" 0.1888 "undirected"
"shopping" "sales" 0.0087 "undirected"
"shopping" "registration" 0.0379 "undirected"
"shopping" "network" 0.0161 "undirected"
"shopping" "unique" 0.0483 "undirected"
"shopping" "android" 0.1441 "undirected"
"shopping" "banking" 0.0671 "undirected"
"shopping" "insurer" 0.0072 "undirected"
"shopping" "twitter" 0.0632 "undirected"
"shopping" "bureau" 0.0271 "undirected"
"shopping" "source" 0.0317 "undirected"
"shopping" "personal" 0.0010 "undirected"
"shopping" "internet" 0.0467 "undirected"
"shopping" "passwords" 0.1508 "undirected"
"sign" "dependants" 0.0001 "undirected"
"sign" "pay" 0.1450 "undirected"
"sign" "user" 0.0172 "undirected"
"sign" "ship" 0.2123 "undirected"
"sign" "rank" 0.0475 "undirected"
"sign" "utility" 0.0797 "undirected"
"sign" "website" 0.1047 "undirected"
"sign" "email" 0.1393 "undirected"
"sign" "samsung" 0.0959 "undirected"
"sign" "refund" 0.0983 "undirected"
"sign" "sales" 0.1509 "undirected"
"sign" "registration" 0.3301 "undirected"
"sign" "service" 0.0482 "undirected"
"sign" "unique" 0.0258 "undirected"
"sign" "institution" 0.0597 "undirected"
"sign" "mortgage" 0.0632 "undirected"
"sign" "insurer" 0.0658 "undirected"
"sign" "twitter" 0.1266 "undirected"
"sign" "bureau" 0.0408 "undirected"
"sign" "internet" 0.1195 "undirected"
"sign" "identity" 0.1254 "undirected"
"sign" "credit" 0.0052 "undirected"
"sign" "passwords" 0.1472 "undirected"
"signature" "laptop" 0.0410 "undirected"
"signature" "travel" 0.0139 "undirected"
"signature" "license" 0.0353 "undirected"
"signature" "wallet" 0.1387 "undirected"
"signature" "purchasing" 0.0678 "undirected"
"signature" "st" 0.2087 "undirected"
"signature" "operating" 0.2237 "undirected"
"signature" "term" 0.2498 "undirected"
"signature" "secret" 0.0050 "undirected"
"signature" "mail" 0.1553 "undirected"
"signature" "male" 0.0252 "undirected"
"signature" "middle" 0.0117 "undirected"
"signature" "address" 0.0759 "undirected"
"signature" "status" 0.0221 "undirected"
"signature" "postal" 0.0111 "undirected"
"signature" "price" 0.0007 "undirected"
"signature" "telephone" 0.1077 "undirected"
"signature" "balance" 0.0130 "undirected"
"signature" "established" 0.0949 "undirected"
"signature" "profile" 0.0440 "undirected"
"signature" "public" 0.1060 "undirected"
"signature" "code" 0.0611 "undirected"
"signature" "bill" 0.0423 "undirected"
"signature" "photo" 0.0070 "undirected"
"signature" "publish" 0.1073 "undirected"
"signature" "assigned" 0.2285 "undirected"
"signature" "ipad" 0.0207 "undirected"
"signature" "street" 0.0022 "undirected"
"signature" "attorney" 0.5335 "undirected"
"signature" "flag" 0.2347 "undirected"
"signature" "date" 0.0012 "undirected"
"signature" "compromised" 0.0019 "undirected"
"signature" "female" 0.0308 "undirected"
"signature" "group" 0.0203 "undirected"
"signature" "digits" 0.0627 "undirected"
"signature" "application" 0.0194 "undirected"
"signature" "design" 0.0608 "undirected"
"signature" "level" 0.0190 "undirected"
"signature" "mothers" 0.0145 "undirected"
"signature" "ssn" 0.0407 "undirected"
"signature" "sign" 0.1432 "undirected"
"signature" "pay" 0.0442 "undirected"
"signature" "site" 0.0144 "undirected"
"signature" "user" 0.0387 "undirected"
"signature" "store" 0.0069 "undirected"
"signature" "speed" 0.0050 "undirected"
"signature" "secure" 0.0107 "undirected"
"signature" "locator" 0.0470 "undirected"
"signature" "device" 0.0177 "undirected"
"signature" "ship" 0.7577 "undirected"
"signature" "shopping" 0.2037 "undirected"
"signature" "medicare" 0.0252 "undirected"
"signature" "rank" 0.0466 "undirected"
"signature" "website" 0.0236 "undirected"
"signature" "sales" 0.0054 "undirected"
"signature" "registration" 0.0004 "undirected"
"signature" "network" 0.0153 "undirected"
"signature" "unique" 0.0283 "undirected"
"signature" "insurer" 0.0021 "undirected"
"signature" "bureau" 0.0067 "undirected"
"site" "children" 0.3009 "undirected"
"site" "user" 0.0922 "undirected"
"site" "locator" 0.0507 "undirected"
"site" "ship" 0.0147 "undirected"
"site" "occupations" 0.0236 "undirected"
"site" "social" 0.0144 "undirected"
"site" "photograph" 0.0644 "undirected"
"site" "parents" 0.2616 "undirected"
"site" "network" 0.0719 "undirected"
"site" "internet" 0.0371 "undirected"
"site" "student" 0.0305 "undirected"
"social" "website" 0.0723 "undirected"
"social" "email" 0.2155 "undirected"
"social" "parents" 0.1874 "undirected"
"social" "administrator" 0.0362 "undirected"
"social" "registration" 0.0123 "undirected"
"social" "network" 0.1458 "undirected"
"social" "service" 0.0510 "undirected"
"social" "equifax" 0.0051 "undirected"
"social" "insurer" 0.0049 "undirected"
"social" "twitter" 0.0421 "undirected"
"social" "bureau" 0.0183 "undirected"
"social" "source" 0.0584 "undirected"
"social" "personal" 0.1678 "undirected"
"social" "computers" 0.0853 "undirected"
"social" "internet" 0.0325 "undirected"
"social" "identity" 0.1297 "undirected"
"social" "passwords" 0.0393 "undirected"
"source" "identity" 0.1009 "undirected"
"source" "credit" 0.2823 "undirected"
"source" "employer" 0.1094 "undirected"
"speed" "secure" 0.0066 "undirected"
"speed" "device" 0.2040 "undirected"
"speed" "ship" 0.0083 "undirected"
"speed" "shopping" 0.0115 "undirected"
"speed" "medicare" 0.3406 "undirected"
"speed" "utility" 0.0163 "undirected"
"speed" "refund" 0.1159 "undirected"
"speed" "administrator" 0.3472 "undirected"
"speed" "registration" 0.0054 "undirected"
"speed" "unique" 0.0816 "undirected"
"speed" "android" 0.2934 "undirected"
"speed" "computers" 0.0651 "undirected"
"speed" "military" 0.1507 "undirected"
"speed" "employer" 0.0140 "undirected"
"ssn" "tax" 0.3096 "undirected"
"ssn" "sign" 0.1018 "undirected"
"ssn" "dependants" 0.0421 "undirected"
"ssn" "pay" 0.0149 "undirected"
"ssn" "business" 0.0244 "undirected"
"ssn" "speed" 0.1370 "undirected"
"ssn" "secure" 0.2336 "undirected"
"ssn" "locator" 0.0873 "undirected"
"ssn" "ship" 0.0554 "undirected"
"ssn" "shopping" 0.1270 "undirected"
"ssn" "medicare" 0.0514 "undirected"
"ssn" "rank" 0.1077 "undirected"
"ssn" "social" 0.1323 "undirected"
"ssn" "website" 0.0431 "undirected"
"ssn" "email" 0.2571 "undirected"
"ssn" "refund" 0.3186 "undirected"
"ssn" "administrator" 0.0637 "undirected"
"ssn" "institution" 0.1805 "undirected"
"ssn" "source" 0.0601 "undirected"
"ssn" "personal" 0.1981 "undirected"
"ssn" "military" 0.1488 "undirected"
"ssn" "internet" 0.0199 "undirected"
"ssn" "identity" 0.0087 "undirected"
"ssn" "employer" 0.0100 "undirected"
"st" "operating" 0.3058 "undirected"
"st" "attached" 0.0135 "undirected"
"st" "apple" 0.0016 "undirected"
"st" "term" 0.1106 "undirected"
"st" "secret" 0.1858 "undirected"
"st" "display" 0.3648 "undirected"
"st" "mail" 0.1047 "undirected"
"st" "male" 0.0626 "undirected"
"st" "middle" 0.0808 "undirected"
"st" "address" 0.1214 "undirected"
"st" "wii" 0.0049 "undirected"
"st" "employee" 0.0488 "undirected"
"st" "price" 0.0808 "undirected"
"st" "prescription" 0.0120 "undirected"
"st" "telephone" 0.0256 "undirected"
"st" "photo" 0.0111 "undirected"
"st" "publish" 0.0730 "undirected"
"st" "assigned" 0.1015 "undirected"
"st" "ipad" 0.0290 "undirected"
"st" "street" 0.2317 "undirected"
"st" "attorney" 0.2219 "undirected"
"st" "flag" 0.0520 "undirected"
"st" "vehicle" 0.2646 "undirected"
"st" "country" 0.1105 "undirected"
"st" "express" 0.0033 "undirected"
"st" "visa" 0.0218 "undirected"
"st" "female" 0.0233 "undirected"
"st" "debit" 0.0389 "undirected"
"st" "medical" 0.0111 "undirected"
"st" "settings" 0.0697 "undirected"
"st" "level" 0.0942 "undirected"
"st" "series" 0.0096 "undirected"
"st" "ssn" 0.0173 "undirected"
"st" "sign" 0.1789 "undirected"
"st" "name" 0.0161 "undirected"
"st" "corporation" 0.0087 "undirected"
"st" "store" 0.0823 "undirected"
"st" "locator" 0.1759 "undirected"
"st" "device" 0.0140 "undirected"
"st" "ship" 0.2681 "undirected"
"st" "shopping" 0.0532 "undirected"
"st" "email" 0.0617 "undirected"
"st" "photograph" 0.2150 "undirected"
"st" "registration" 0.0098 "undirected"
"st" "network" 0.0026 "undirected"
"st" "twitter" 0.0016 "undirected"
"st" "identity" 0.0145 "undirected"
"st" "credit" 0.0275 "undirected"
"status" "number" 0.1775 "undirected"
"status" "doctors" 0.1091 "undirected"
"status" "prescription" 0.0117 "undirected"
"status" "telephone" 0.1118 "undirected"
"status" "balance" 0.5582 "undirected"
"status" "established" 0.0137 "undirected"
"status" "profile" 0.0391 "undirected"
"status" "bill" 0.1905 "undirected"
"status" "linkedin" 0.0544 "undirected"
"status" "degree" 0.0056 "undirected"
"status" "visa" 0.1516 "undirected"
"status" "digits" 0.0273 "undirected"
"status" "history" 0.0123 "undirected"
"status" "score" 0.5538 "undirected"
"status" "agency" 0.1957 "undirected"
"status" "level" 0.0216 "undirected"
"status" "mothers" 0.0197 "undirected"
"status" "ssn" 0.0631 "undirected"
"status" "sign" 0.0263 "undirected"
"status" "name" 0.0651 "undirected"
"status" "dependants" 0.1560 "undirected"
"status" "pay" 0.0352 "undirected"
"status" "corporation" 0.0045 "undirected"
"status" "children" 0.0133 "undirected"
"status" "secure" 0.1106 "undirected"
"status" "accounts" 0.0142 "undirected"
"status" "locator" 0.0059 "undirected"
"status" "ship" 0.0277 "undirected"
"status" "shopping" 0.0457 "undirected"
"status" "rank" 0.0522 "undirected"
"status" "social" 0.0784 "undirected"
"status" "utility" 0.0852 "undirected"
"status" "parents" 0.1195 "undirected"
"status" "registration" 0.0627 "undirected"
"status" "equifax" 0.3788 "undirected"
"status" "insurer" 0.0414 "undirected"
"status" "bureau" 0.8681 "undirected"
"status" "source" 0.0506 "undirected"
"status" "military" 0.0102 "undirected"
"status" "internet" 0.0159 "undirected"
"status" "credit" 0.4653 "undirected"
"status" "employer" 0.6368 "undirected"
"status" "student" 0.0070 "undirected"
"stop" "owner" 0.0186 "undirected"
"stop" "signature" 0.0832 "undirected"
"stop" "wallet" 0.2330 "undirected"
"stop" "loan" 0.0076 "undirected"
"stop" "w2" 0.0155 "undirected"
"stop" "schools" 0.0183 "undirected"
"stop" "attached" 0.0066 "undirected"
"stop" "mail" 0.1681 "undirected"
"stop" "male" 0.1460 "undirected"
"stop" "address" 0.0669 "undirected"
"stop" "postal" 0.1030 "undirected"
"stop" "facility" 0.1472 "undirected"
"stop" "employee" 0.0588 "undirected"
"stop" "price" 0.0491 "undirected"
"stop" "established" 0.1793 "undirected"
"stop" "code" 0.0561 "undirected"
"stop" "bill" 0.0640 "undirected"
"stop" "photo" 0.0173 "undirected"
"stop" "assistance" 0.1694 "undirected"
"stop" "publish" 0.0723 "undirected"
"stop" "assigned" 0.2347 "undirected"
"stop" "ipad" 0.0365 "undirected"
"stop" "street" 0.0382 "undirected"
"stop" "ticket" 0.3502 "undirected"
"stop" "date" 0.0267 "undirected"
"stop" "vehicle" 0.0560 "undirected"
"stop" "identifier" 0.2289 "undirected"
"stop" "measurements" 0.1535 "undirected"
"stop" "health" 0.0142 "undirected"
"stop" "compromised" 0.1638 "undirected"
"stop" "visa" 0.0217 "undirected"
"stop" "female" 0.1134 "undirected"
"stop" "debit" 0.0175 "undirected"
"stop" "medical" 0.0227 "undirected"
"stop" "digits" 0.1570 "undirected"
"stop" "settings" 0.0022 "undirected"
"stop" "design" 0.0009 "undirected"
"stop" "ssn" 0.2344 "undirected"
"stop" "tax" 0.0068 "undirected"
"stop" "pay" 0.1028 "undirected"
"stop" "proof" 0.0029 "undirected"
"stop" "children" 0.0117 "undirected"
"stop" "secure" 0.1277 "undirected"
"stop" "locator" 0.1096 "undirected"
"stop" "ship" 0.1435 "undirected"
"stop" "shopping" 0.1187 "undirected"
"stop" "occupations" 0.0493 "undirected"
"stop" "rank" 0.0170 "undirected"
"stop" "website" 0.0668 "undirected"
"stop" "email" 0.0518 "undirected"
"stop" "sales" 0.0634 "undirected"
"stop" "administrator" 0.0807 "undirected"
"stop" "unique" 0.0602 "undirected"
"stop" "banking" 0.0145 "undirected"
"stop" "personal" 0.1911 "undirected"
"stop" "identity" 0.0551 "undirected"
"stop" "student" 0.0087 "undirected"
"store" "speed" 0.3030 "undirected"
"store" "secure" 0.0074 "undirected"
"store" "accounts" 0.1198 "undirected"
"store" "locator" 0.1288 "undirected"
"store" "device" 0.7290 "undirected"
"store" "ship" 0.0902 "undirected"
"store" "shopping" 0.3106 "undirected"
"store" "email" 0.0021 "undirected"
"store" "photograph" 0.1374 "undirected"
"store" "administrator" 0.0746 "undirected"
"store" "android" 0.7635 "undirected"
"store" "equifax" 0.0116 "undirected"
"store" "banking" 0.0681 "undirected"
"store" "personal" 0.2429 "undirected"
"store" "computers" 0.4921 "undirected"
"store" "credit" 0.0198 "undirected"
"street" "ticket" 0.0180 "undirected"
"street" "degree" 0.0046 "undirected"
"street" "date" 0.0046 "undirected"
"street" "login" 0.0221 "undirected"
"street" "vehicle" 0.4647 "undirected"
"street" "country" 0.0098 "undirected"
"street" "connection" 0.0369 "undirected"
"street" "identifier" 0.0220 "undirected"
"street" "health" 0.0251 "undirected"
"street" "express" 0.0528 "undirected"
"street" "visa" 0.0158 "undirected"
"street" "female" 0.2258 "undirected"
"street" "medical" 0.1637 "undirected"
"street" "settings" 0.1030 "undirected"
"street" "application" 0.0426 "undirected"
"street" "series" 0.0254 "undirected"
"street" "ssn" 0.1503 "undirected"
"street" "sign" 0.2612 "undirected"
"street" "pay" 0.0652 "undirected"
"street" "corporation" 0.0010 "undirected"
"street" "locator" 0.1002 "undirected"
"street" "ship" 0.0070 "undirected"
"street" "shopping" 0.1145 "undirected"
"street" "rank" 0.1208 "undirected"
"street" "website" 0.0193 "undirected"
"street" "email" 0.1637 "undirected"
"street" "photograph" 0.0143 "undirected"
"street" "sales" 0.0255 "undirected"
"street" "registration" 0.1560 "undirected"
"street" "insurer" 0.0321 "undirected"
"street" "military" 0.0027 "undirected"
"student" "passwords" 0.0149 "undirected"
"system" "certification" 0.0011 "undirected"
"system" "design" 0.1103 "undirected"
"system" "series" 0.0280 "undirected"
"system" "user" 0.0187 "undirected"
"system" "store" 0.0963 "undirected"
"system" "speed" 0.3574 "undirected"
"system" "device" 0.0122 "undirected"
"system" "rank" 0.0084 "undirected"
"system" "website" 0.0344 "undirected"
"system" "samsung" 0.0093 "undirected"
"system" "administrator" 0.2019 "undirected"
"system" "service" 0.0023 "undirected"
"system" "unique" 0.4167 "undirected"
"system" "android" 0.0202 "undirected"
"system" "institution" 0.0079 "undirected"
"system" "twitter" 0.0420 "undirected"
"system" "computers" 0.0031 "undirected"
"system" "identity" 0.0763 "undirected"
"system" "passwords" 0.0491 "undirected"
"tablet" "laptop" 0.4286 "undirected"
"tablet" "transportation" 0.0638 "undirected"
"tablet" "eye" 0.0361 "undirected"
"tablet" "age" 0.3427 "undirected"
"tablet" "memory" 0.3941 "undirected"
"tablet" "schools" 0.4220 "undirected"
"tablet" "apple" 0.2410 "undirected"
"tablet" "ebay" 0.1281 "undirected"
"tablet" "adult" 0.0663 "undirected"
"tablet" "middle" 0.0247 "undirected"
"tablet" "web" 0.0030 "undirected"
"tablet" "online" 0.3209 "undirected"
"tablet" "wii" 0.4018 "undirected"
"tablet" "facility" 0.1735 "undirected"
"tablet" "employee" 0.1894 "undirected"
"tablet" "price" 0.0187 "undirected"
"tablet" "balance" 0.1165 "undirected"
"tablet" "public" 0.0428 "undirected"
"tablet" "photo" 0.0514 "undirected"
"tablet" "qualifier" 0.1393 "undirected"
"tablet" "vendor" 0.3239 "undirected"
"tablet" "phone" 0.4369 "undirected"
"tablet" "ipad" 0.2667 "undirected"
"tablet" "flag" 0.5212 "undirected"
"tablet" "connection" 0.2596 "undirected"
"tablet" "health" 0.3025 "undirected"
"tablet" "express" 0.2872 "undirected"
"tablet" "amazon" 0.1114 "undirected"
"tablet" "media" 0.5768 "undirected"
"tablet" "medical" 0.3261 "undirected"
"tablet" "digits" 0.6906 "undirected"
"tablet" "history" 0.3177 "undirected"
"tablet" "settings" 0.2677 "undirected"
"tablet" "application" 0.0135 "undirected"
"tablet" "design" 0.2403 "undirected"
"tablet" "level" 0.1258 "undirected"
"tablet" "mothers" 0.1656 "undirected"
"tablet" "series" 0.1376 "undirected"
"tablet" "site" 0.1555 "undirected"
"tablet" "children" 0.5967 "undirected"
"tablet" "user" 0.0699 "undirected"
"tablet" "store" 0.4442 "undirected"
"tablet" "speed" 0.0480 "undirected"
"tablet" "locator" 0.0771 "undirected"
"tablet" "device" 0.5022 "undirected"
"tablet" "ship" 0.0543 "undirected"
"tablet" "shopping" 0.3184 "undirected"
"tablet" "parents" 0.4993 "undirected"
"tablet" "sales" 0.0432 "undirected"
"tablet" "network" 0.2338 "undirected"
"tablet" "android" 0.4702 "undirected"
"tablet" "personal" 0.1004 "undirected"
"tablet" "computers" 0.3539 "undirected"
"tablet" "internet" 0.0563 "undirected"
"tablet" "student" 0.0955 "undirected"
"tablet" "passwords" 0.0237 "undirected"
"tax" "sign" 0.1592 "undirected"
"tax" "dependants" 0.1761 "undirected"
"tax" "pay" 0.4390 "undirected"
"tax" "business" 0.0544 "undirected"
"tax" "speed" 0.2088 "undirected"
"tax" "medicare" 0.2003 "undirected"
"tax" "email" 0.0177 "undirected"
"tax" "refund" 0.4433 "undirected"
"tax" "sales" 0.6661 "undirected"
"tax" "administrator" 0.0498 "undirected"
"tax" "institution" 0.2784 "undirected"
"tax" "insurer" 0.0044 "undirected"
"tax" "military" 0.3903 "undirected"
"tax" "identity" 0.0422 "undirected"
"tax" "employer" 0.0752 "undirected"
"telephone" "balance" 0.0210 "undirected"
"telephone" "established" 0.0211 "undirected"
"telephone" "public" 0.0316 "undirected"
"telephone" "publish" 0.0175 "undirected"
"telephone" "assigned" 0.0184 "undirected"
"telephone" "transactions" 0.0641 "undirected"
"telephone" "attorney" 0.1532 "undirected"
"telephone" "flag" 0.0327 "undirected"
"telephone" "health" 0.0114 "undirected"
"telephone" "digits" 0.0108 "undirected"
"telephone" "settings" 0.0268 "undirected"
"telephone" "certification" 0.0362 "undirected"
"telephone" "score" 0.0933 "undirected"
"telephone" "agency" 0.1537 "undirected"
"telephone" "application" 0.0012 "undirected"
"telephone" "level" 0.0043 "undirected"
"telephone" "college" 0.0858 "undirected"
"telephone" "ssn" 0.1726 "undirected"
"telephone" "sign" 0.0530 "undirected"
"telephone" "business" 0.1511 "undirected"
"telephone" "accounts" 0.0191 "undirected"
"telephone" "locator" 0.0131 "undirected"
"telephone" "ship" 0.1623 "undirected"
"telephone" "shopping" 0.0801 "undirected"
"telephone" "rank" 0.5295 "undirected"
"telephone" "utility" 0.6609 "undirected"
"telephone" "rating" 0.0222 "undirected"
"telephone" "samsung" 0.0173 "undirected"
"telephone" "refund" 0.0824 "undirected"
"telephone" "sales" 0.0366 "undirected"
"telephone" "administrator" 0.0104 "undirected"
"telephone" "service" 0.0319 "undirected"
"telephone" "unique" 0.0005 "undirected"
"telephone" "institution" 0.1035 "undirected"
"telephone" "mortgage" 0.0117 "undirected"
"telephone" "equifax" 0.0091 "undirected"
"telephone" "bureau" 0.1112 "undirected"
"telephone" "source" 0.0393 "undirected"
"telephone" "personal" 0.0192 "undirected"
"telephone" "military" 0.0033 "undirected"
"telephone" "internet" 0.0679 "undirected"
"telephone" "identity" 0.0166 "undirected"
"telephone" "credit" 0.0362 "undirected"
"telephone" "employer" 0.0046 "undirected"
"term" "address" 0.0353 "undirected"
"term" "web" 0.0241 "undirected"
"term" "doctors" 0.0530 "undirected"
"term" "postal" 0.0734 "undirected"
"term" "online" 0.0793 "undirected"
"term" "telephone" 0.1516 "undirected"
"term" "established" 0.0071 "undirected"
"term" "profile" 0.0861 "undirected"
"term" "public" 0.0711 "undirected"
"term" "photo" 0.0129 "undirected"
"term" "qualifier" 0.0563 "undirected"
"term" "publish" 0.1335 "undirected"
"term" "linkedin" 0.0774 "undirected"
"term" "assigned" 0.1525 "undirected"
"term" "transactions" 0.0149 "undirected"
"term" "attorney" 0.3231 "undirected"
"term" "flag" 0.1534 "undirected"
"term" "login" 0.0376 "undirected"
"term" "vehicle" 0.0439 "undirected"
"term" "country" 0.2129 "undirected"
"term" "measurements" 0.1122 "undirected"
"term" "express" 0.3089 "undirected"
"term" "female" 0.0249 "undirected"
"term" "media" 0.0204 "undirected"
"term" "history" 0.0801 "undirected"
"term" "certification" 0.0517 "undirected"
"term" "level" 0.2373 "undirected"
"term" "mothers" 0.0566 "undirected"
"term" "series" 0.0000 "undirected"
"term" "tax" 0.1031 "undirected"
"term" "sign" 0.1807 "undirected"
"term" "pay" 0.0910 "undirected"
"term" "corporation" 0.0613 "undirected"
"term" "user" 0.0264 "undirected"
"term" "speed" 0.0117 "undirected"
"term" "accounts" 0.0714 "undirected"
"term" "ship" 0.3195 "undirected"
"term" "rank" 0.0811 "undirected"
